movieId,title,clean_title,year,genres,rating,vote_count,popularity,overview,runtime,budget,revenue,tagline,director,cast,keywords,poster_url
50544,Friends with Benefits (2011),Friends with Benefits,2011.0,Romance|Comedy,6.5,2237,40.526587,"Jamie is a New York-based executive recruiter who entices Dylan, an art director from Los Angeles, to take a job at the New York office of GQ magazine. Finding that they have much in common, the two become fast friends. Feeling jaded by a number of broken romances, Dylan and Jamie decide that they are ready to quit looking for true love and focus on having fun. However, complications unfold when the two best pals add sex to their relationship.",109.0,35000000,150483765,Some friends come with a happy ending.,Will Gluck,Justin Timberlake|Mila Kunis|Patricia Clarkson|Woody Harrelson|Nolan Gould,funeral|friends|hospital|aftercreditsstinger|duringcreditsstinger,https://image.tmdb.org/t/p/w500/50544
329,Jurassic Park (1993),Jurassic Park,1993.0,Adventure|Science Fiction,7.6,4856,40.413191,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",127.0,63000000,920100000,An adventure 65 million years in the making.,,,exotic island|dna|paleontology|tyrannosaurus rex|triceratops|brontosaurus|electric fence|island|dinosaur|amusement park,https://image.tmdb.org/t/p/w500/329
881,A Few Good Men (1992),A Few Good Men,1992.0,Drama,7.1,877,40.379966,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.",138.0,40000000,243240178,,Rob Reiner,Tom Cruise|Jack Nicholson|Demi Moore|Kevin Bacon|Kevin Pollak,suicide|underdog|suspicion of murder|court case|navy|law|dying and death|guantanamo bay|marine corps|military court,https://image.tmdb.org/t/p/w500/881
181283,Child 44 (2015),Child 44,2015.0,Crime|Thriller,6.1,547,40.371098,"Set in Stalin-era Soviet Union, a disgraced MGB agent is dispatched to investigate a series of child murders -- a case that begins to connect with the very top of party leadership.",137.0,50000000,3324330,How do you find a killer who doesn’t exist?,,Tom Hardy|Gary Oldman|Noomi Rapace|Joel Kinnaman|Paddy Considine,based on novel|soviet union|russian|murder|serial killer|military|child murder|stalinism|1950s,https://image.tmdb.org/t/p/w500/181283
9366,Donnie Brasco (1997),Donnie Brasco,1997.0,Crime|Drama|Thriller,7.4,1147,40.370442,An FBI undercover agent infilitrates the mob and finds himself identifying more with the mafia life at the expense of his regular one.,127.0,35000000,41954997,Based on a true story.,Mike Newell,,undercover|colombia|mafia|mobster|dirty cop|informant|stealing money|marriage counselor|shaving cream|playing cards,https://image.tmdb.org/t/p/w500/9366
272693,The DUFF (2015),The DUFF,2015.0,Romance|Comedy,6.8,1322,40.28709,"Bianca's universe turns upside down when she learns that her high school refers to her as a ‘DUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. Together they'll face the school's mean girl and remind everyone that we are all someone's DUFF… and that's totally fine.",100.0,8500000,43528634,"You either know one, you have one, or you are one.",,Mae Whitman|Robbie Amell|Bella Thorne|Bianca A. Santos|Skyler Samuels,high school|teenager|popularity|high school student|teen comedy|duringcreditsstinger|girl next door|based on young adult novel,https://image.tmdb.org/t/p/w500/272693
59859,Kick-Ass 2 (2013),Kick-Ass 2,2013.0,Action|Adventure|Crime,6.3,2224,40.28635,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.",103.0,28000000,60700000,You Can't Fight Your Destiny.,Jeff Wadlow,,crime fighter|secret identity|marvel comic|superhero|aftercreditsstinger|teen superheroes,https://image.tmdb.org/t/p/w500/59859
94329,The Raid (2011),The Raid,2011.0,Action|Thriller|Crime,7.3,1055,40.285095,"Deep in the heart of Jakarta's slums lies an impenetrable safe house for the world's most dangerous killers and gangsters. Until now, the run-down apartment block has been considered untouchable to even the bravest of police. Cloaked under the cover of pre-dawn darkness and silence, an elite swat team is tasked with raiding the safe house in order to take down the notorious drug lord that runs it.  But when a chance encounter with a spotter blows their cover and news of their assault reaches the drug lord, the building's lights are cut and all the exits blocked. Stranded on the sixth floor with no way out, the unit must fight their way through the city's worst to survive their mission. Starring Indonesian martial arts sensation Iko Uwais.",101.0,1100000,4105187,"1 Ruthless Crime Lord, 20 Elite Cops, 30 Floors of Hell",Gareth Evans,,crime boss|tenement|high rise|monitor|tower block|jakarta indonesia|swat|swat team,https://image.tmdb.org/t/p/w500/94329
76285,Percy Jackson: Sea of Monsters (2013),Percy Jackson: Sea of Monsters,2013.0,Adventure|Family|Fantasy,5.9,1648,40.262261,"In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.",106.0,90000000,174578751,"Where There Are Gods, There Are Monsters.",Thor Freudenthal,Logan Lerman|Alexandra Daddario|Douglas Smith|Leven Rambin|Brandon T. Jackson,poison|hermes|poseidon|demigod|golden fleece|olympus|3d|kronos|overthrow olympus|based on young adult novel,https://image.tmdb.org/t/p/w500/76285
4327,Charlie's Angels (2000),Charlie's Angels,2000.0,Action|Adventure|Comedy|Crime|Thriller,5.6,1232,40.20395,"Aspects of this take on the 1970s hit TV series are similar to the original show :Angels Dylan, Natalie and Alex still work for Charlie and interface with Bosley. They still flip their hair, stop traffic with a smile and kick butt. The differences are the unsubtle humor, the martial arts training and the high-tech premise: This time, they're hot on the trail of stolen software.",98.0,92000000,264105545,Get Some Action,McG,Cameron Diaz|Lucy Liu|Drew Barrymore|Bill Murray|John Forsythe,martial arts|female friendship|millionaire|agent,https://image.tmdb.org/t/p/w500/4327
12163,The Wrestler (2008),The Wrestler,2008.0,Drama|Romance,7.3,1000,40.196514,"Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback.",109.0,6000000,44703995,Love. Pain. Glory.,Darren Aronofsky,,supermarket|heart attack|ambition|daughter|wrestling|sport|stripper|steroids|fame|barbed wire,https://image.tmdb.org/t/p/w500/12163
9880,The Princess Diaries (2001),The Princess Diaries,2001.0,Comedy|Family|Romance,6.5,1023,40.176265,"A socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small European country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of Genovia. She must make a choice between continuing the life of a San Francisco teen or stepping up to the throne.",115.0,37000000,165335153,She rocks. She rules. She reigns.,Garry Marshall,,heir to the throne|grandmother granddaughter relationship|high school|princess|royalty|teenager|popularity|social outcast|based on young adult novel,https://image.tmdb.org/t/p/w500/9880
4442,The Brothers Grimm (2005),The Brothers Grimm,2005.0,Adventure|Fantasy|Action|Comedy|Thriller,5.6,818,40.138009,"Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test  when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.",118.0,88000000,105316267,Eliminating Evil Since 1812.,,,brother brother relationship|literature|aftercreditsstinger,https://image.tmdb.org/t/p/w500/4442
818,Austin Powers in Goldmember (2002),Austin Powers in Goldmember,2002.0,Comedy|Crime|Science Fiction,5.9,979,40.137264,"The world's most shagadelic spy continues his fight against Dr. Evil. This time, the diabolical doctor and his clone, Mini-Me, team up with a new foe -- '70s kingpin Goldmember. While pursuing the team of villains to stop them from world domination, Austin gets help from his dad and an old girlfriend.",94.0,63000000,296655431,He's still evil... He's still deadly... and he's still surrounded by frickin' idiots!,,,saving the world|submarine|brother brother relationship|clone|spy|helicopter|gold|submachine gun|asteroid|undercover,https://image.tmdb.org/t/p/w500/818
8741,The Thin Red Line (1998),The Thin Red Line,1998.0,Drama|History|War,7.2,771,40.072583,"Based on the graphic novel by James Jones, The Thin Red Line tells the story of a group of men, an Army Rifle company called C-for-Charlie, who change, suffer, and ultimately make essential discoveries about themselves during the fierce World War II battle of Guadalcanal. It follows their journey, from the surprise of an unopposed landing, through the bloody and exhausting battles that follow, to the ultimate departure of those who survived. A powerful frontline cast - including Sean Penn, Nick Nolte, Woody Harrelson and George Clooney - explodes into action in this hauntingly realistic view of military and moral chaos in the Pacific during World War II.",170.0,52000000,98126565,Every man fights his own war.,Terrence Malick,,based on novel|japanese|world war ii|battle assignment|invasion|marine corps|u.s. army|commander|pacific|rifle,https://image.tmdb.org/t/p/w500/8741
524,Casino (1995),Casino,1995.0,Drama|Crime,7.8,1307,40.06688,The life of the gambling paradise – Las Vegas – and its dark mafia underbelly.,178.0,52000000,116112375,No one stays at the top forever.,Martin Scorsese,,poker|drug abuse|1970s|overdose|illegal prostitution,https://image.tmdb.org/t/p/w500/524
287424,Maggie (2015),Maggie,2015.0,Horror,5.2,593,40.016306,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",95.0,4000000,187112,Don't Get Bitten,,Arnold Schwarzenegger|Abigail Breslin|Joely Richardson|Douglas M. Griffin|J.D. Evermore,post-apocalyptic|dystopia|zombie,https://image.tmdb.org/t/p/w500/287424
71552,American Reunion (2012),American Reunion,2012.0,Comedy,6.1,1611,39.920035,"The characters we met a little more than a decade ago are returning to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t and that time and distance can’t break the bonds of friendship. It was summer 1999 when four small-town Michigan boys began a quest to lose their virginity. In the years that have passed, Jim and Michelle married while Kevin and Vicky said goodbye. Oz and Heather grew apart, but Finch still longs for Stifler’s mom. Now these lifelong friends have come home as adults to reminisce about – and get inspired by – the hormonal teens who launched a comedy legend.",113.0,50000000,234989584,Save the best piece for last.,Jon Hurwitz,,wife husband relationship|sequel|family reunion|masturbation|scat|high school reunion|quitting a job|milf|duringcreditsstinger,https://image.tmdb.org/t/p/w500/71552
957,Spaceballs (1987),Spaceballs,1987.0,Comedy|Science Fiction,6.7,902,39.890798,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?",96.0,22700000,38119483,May the schwartz be with you,Mel Brooks,,android|lasergun|swordplay|temple|space marine|space battle|space travel|space mission|galaxy|comb,https://image.tmdb.org/t/p/w500/957
